s,CH1[V]
-1.3720E-03,3.69E-02
-1.3680E-03,-4.31E-02
-1.3640E-03,-4.31E-02
-1.3600E-03,-4.31E-02
-1.3560E-03,-4.31E-02
-1.3520E-03,-1.23E-01
-1.3480E-03,-4.31E-02
-1.3440E-03,-4.31E-02
-1.3400E-03,-4.31E-02
-1.3360E-03,3.69E-02
-1.3320E-03,3.69E-02
-1.3280E-03,-1.23E-01
-1.3240E-03,3.69E-02
-1.3200E-03,3.69E-02
-1.3160E-03,3.69E-02
-1.3120E-03,1.17E-01
-1.3080E-03,3.69E-02
-1.3040E-03,3.69E-02
-1.3000E-03,3.69E-02
-1.2960E-03,-4.31E-02
-1.2920E-03,3.69E-02
-1.2880E-03,3.69E-02
-1.2840E-03,-4.31E-02
-1.2800E-03,-4.31E-02
-1.2760E-03,-4.31E-02
-1.2720E-03,-4.31E-02
-1.2680E-03,3.69E-02
-1.2640E-03,3.69E-02
-1.2600E-03,-4.31E-02
-1.2560E-03,-4.31E-02
-1.2520E-03,-4.31E-02
-1.2480E-03,-4.31E-02
-1.2440E-03,-4.31E-02
-1.2400E-03,3.69E-02
-1.2360E-03,3.69E-02
-1.2320E-03,-4.31E-02
-1.2280E-03,-4.31E-02
-1.2240E-03,-4.31E-02
-1.2200E-03,3.69E-02
-1.2160E-03,3.69E-02
-1.2120E-03,1.17E-01
-1.2080E-03,3.69E-02
-1.2040E-03,-4.31E-02
-1.2000E-03,-4.31E-02
-1.1960E-03,-4.31E-02
-1.1920E-03,-4.31E-02
-1.1880E-03,3.69E-02
-1.1840E-03,-4.31E-02
-1.1800E-03,3.69E-02
-1.1760E-03,3.69E-02
-1.1720E-03,-4.31E-02
-1.1680E-03,-4.31E-02
-1.1640E-03,-4.31E-02
-1.1600E-03,-4.31E-02
-1.1560E-03,-4.31E-02
-1.1520E-03,2.77E-01
-1.1480E-03,1.97E-01
-1.1440E-03,3.69E-02
-1.1400E-03,1.17E-01
-1.1360E-03,-4.31E-02
-1.1320E-03,-4.31E-02
-1.1280E-03,3.69E-02
-1.1240E-03,-4.31E-02
-1.1200E-03,1.97E-01
-1.1160E-03,2.77E-01
-1.1120E-03,3.69E-02
-1.1080E-03,3.69E-02
-1.1040E-03,-4.31E-02
-1.1000E-03,-4.31E-02
-1.0960E-03,3.69E-02
-1.0920E-03,-4.31E-02
-1.0880E-03,-4.31E-02
-1.0840E-03,3.69E-02
-1.0800E-03,3.69E-02
-1.0760E-03,1.17E-01
-1.0720E-03,-4.31E-02
-1.0680E-03,-4.31E-02
-1.0640E-03,-4.31E-02
-1.0600E-03,-4.31E-02
-1.0560E-03,3.69E-02
-1.0520E-03,1.97E-01
-1.0480E-03,3.69E-02
-1.0440E-03,3.69E-02
-1.0400E-03,3.69E-02
-1.0360E-03,1.97E-01
-1.0320E-03,3.69E-02
-1.0280E-03,1.97E-01
-1.0240E-03,1.97E-01
-1.0200E-03,1.17E-01
-1.0160E-03,-4.31E-02
-1.0120E-03,3.69E-02
-1.0080E-03,3.69E-02
-1.0040E-03,-1.23E-01
-1.0000E-03,-4.31E-02
-9.9600E-04,-4.31E-02
-9.9200E-04,-1.23E-01
-9.8800E-04,3.69E-02
-9.8400E-04,-4.31E-02
-9.8000E-04,-2.83E-01
-9.7600E-04,-4.31E-02
-9.7200E-04,3.69E-02
-9.6800E-04,-1.23E-01
-9.6400E-04,3.69E-02
-9.6000E-04,3.69E-02
-9.5600E-04,1.17E-01
-9.5200E-04,3.69E-02
-9.4800E-04,3.69E-02
-9.4400E-04,-4.31E-02
-9.4000E-04,-4.31E-02
-9.3600E-04,-4.31E-02
-9.3200E-04,-4.31E-02
-9.2800E-04,3.69E-02
-9.2400E-04,3.69E-02
-9.2000E-04,-1.23E-01
-9.1600E-04,3.69E-02
-9.1200E-04,3.69E-02
-9.0800E-04,3.69E-02
-9.0400E-04,3.69E-02
-9.0000E-04,-4.31E-02
-8.9600E-04,3.69E-02
-8.9200E-04,-4.31E-02
-8.8800E-04,-4.31E-02
-8.8400E-04,3.69E-02
-8.8000E-04,-4.31E-02
-8.7600E-04,-4.31E-02
-8.7200E-04,-4.31E-02
-8.6800E-04,3.69E-02
-8.6400E-04,3.69E-02
-8.6000E-04,-4.31E-02
-8.5600E-04,-1.23E-01
-8.5200E-04,-4.31E-02
-8.4800E-04,-4.31E-02
-8.4400E-04,3.69E-02
-8.4000E-04,3.69E-02
-8.3600E-04,-4.31E-02
-8.3200E-04,-4.31E-02
-8.2800E-04,3.69E-02
-8.2400E-04,3.69E-02
-8.2000E-04,-4.31E-02
-8.1600E-04,-4.31E-02
-8.1200E-04,-4.31E-02
-8.0800E-04,-4.31E-02
-8.0400E-04,-1.23E-01
-8.0000E-04,-4.31E-02
-7.9600E-04,3.69E-02
-7.9200E-04,3.69E-02
-7.8800E-04,-4.31E-02
-7.8400E-04,-4.31E-02
-7.8000E-04,-4.31E-02
-7.7600E-04,-4.31E-02
-7.7200E-04,-4.31E-02
-7.6800E-04,-4.31E-02
-7.6400E-04,-4.31E-02
-7.6000E-04,-4.31E-02
-7.5600E-04,-1.23E-01
-7.5200E-04,-4.31E-02
-7.4800E-04,-2.83E-01
-7.4400E-04,-4.31E-02
-7.4000E-04,1.17E-01
-7.3600E-04,-4.31E-02
-7.3200E-04,1.17E-01
-7.2800E-04,-4.31E-02
-7.2400E-04,-4.31E-02
-7.2000E-04,-1.23E-01
-7.1600E-04,-4.31E-02
-7.1200E-04,-4.31E-02
-7.0800E-04,-4.31E-02
-7.0400E-04,-4.31E-02
-7.0000E-04,3.69E-02
-6.9600E-04,3.69E-02
-6.9200E-04,3.69E-02
-6.8800E-04,-4.31E-02
-6.8400E-04,-4.31E-02
-6.8000E-04,-4.31E-02
-6.7600E-04,-4.31E-02
-6.7200E-04,3.69E-02
-6.6800E-04,3.69E-02
-6.6400E-04,-4.31E-02
-6.6000E-04,3.69E-02
-6.5600E-04,3.69E-02
-6.5200E-04,1.17E-01
-6.4800E-04,-4.31E-02
-6.4400E-04,-4.31E-02
-6.4000E-04,-4.31E-02
-6.3600E-04,-4.31E-02
-6.3200E-04,3.69E-02
-6.2800E-04,3.69E-02
-6.2400E-04,3.69E-02
-6.2000E-04,-4.31E-02
-6.1600E-04,3.69E-02
-6.1200E-04,-4.31E-02
-6.0800E-04,3.69E-02
-6.0400E-04,3.69E-02
-6.0000E-04,-4.31E-02
-5.9600E-04,3.69E-02
-5.9200E-04,-4.31E-02
-5.8800E-04,3.69E-02
-5.8400E-04,3.69E-02
-5.8000E-04,-4.31E-02
-5.7600E-04,-4.31E-02
-5.7200E-04,-4.31E-02
-5.6800E-04,-4.31E-02
-5.6400E-04,-4.31E-02
-5.6000E-04,-1.23E-01
-5.5600E-04,3.69E-02
-5.5200E-04,3.69E-02
-5.4800E-04,3.69E-02
-5.4400E-04,-4.31E-02
-5.4000E-04,-4.31E-02
-5.3600E-04,3.69E-02
-5.3200E-04,3.69E-02
-5.2800E-04,-4.31E-02
-5.2400E-04,-4.31E-02
-5.2000E-04,-4.31E-02
-5.1600E-04,2.77E-01
-5.1200E-04,-4.31E-02
-5.0800E-04,3.69E-02
-5.0400E-04,3.69E-02
-5.0000E-04,-4.31E-02
-4.9600E-04,-4.31E-02
-4.9200E-04,3.69E-02
-4.8800E-04,-4.31E-02
-4.8400E-04,-4.31E-02
-4.8000E-04,3.69E-02
-4.7600E-04,3.69E-02
-4.7200E-04,3.69E-02
-4.6800E-04,3.69E-02
-4.6400E-04,3.69E-02
-4.6000E-04,3.69E-02
-4.5600E-04,-4.31E-02
-4.5200E-04,3.69E-02
-4.4800E-04,3.69E-02
-4.4400E-04,-4.31E-02
-4.4000E-04,-4.31E-02
-4.3600E-04,-4.31E-02
-4.3200E-04,-4.31E-02
-4.2800E-04,3.69E-02
-4.2400E-04,-4.31E-02
-4.2000E-04,-4.31E-02
-4.1600E-04,-4.31E-02
-4.1200E-04,-4.31E-02
-4.0800E-04,-4.31E-02
-4.0400E-04,-4.31E-02
-4.0000E-04,3.69E-02
-3.9600E-04,-4.31E-02
-3.9200E-04,3.69E-02
-3.8800E-04,-4.31E-02
-3.8400E-04,-4.31E-02
-3.8000E-04,3.69E-02
-3.7600E-04,3.69E-02
-3.7200E-04,3.69E-02
-3.6800E-04,3.69E-02
-3.6400E-04,3.69E-02
-3.6000E-04,-4.31E-02
-3.5600E-04,-4.31E-02
-3.5200E-04,-4.31E-02
-3.4800E-04,-4.31E-02
-3.4400E-04,3.69E-02
-3.4000E-04,-4.31E-02
-3.3600E-04,3.69E-02
-3.3200E-04,3.69E-02
-3.2800E-04,-4.31E-02
-3.2400E-04,1.17E-01
-3.2000E-04,-1.23E-01
-3.1600E-04,-4.31E-02
-3.1200E-04,3.69E-02
-3.0800E-04,3.69E-02
-3.0400E-04,3.69E-02
-3.0000E-04,-4.31E-02
-2.9600E-04,-4.31E-02
-2.9200E-04,3.69E-02
-2.8800E-04,3.69E-02
-2.8400E-04,-2.83E-01
-2.8000E-04,3.69E-02
-2.7600E-04,-4.31E-02
-2.7200E-04,3.69E-02
-2.6800E-04,3.69E-02
-2.6400E-04,-4.31E-02
-2.6000E-04,-4.31E-02
-2.5600E-04,-4.31E-02
-2.5200E-04,-4.31E-02
-2.4800E-04,3.69E-02
-2.4400E-04,-4.31E-02
-2.4000E-04,-4.31E-02
-2.3600E-04,-4.31E-02
-2.3200E-04,-4.31E-02
-2.2800E-04,-4.31E-02
-2.2400E-04,-4.31E-02
-2.2000E-04,-4.31E-02
-2.1600E-04,-4.31E-02
-2.1200E-04,-4.31E-02
-2.0800E-04,-4.31E-02
-2.0400E-04,-4.31E-02
-2.0000E-04,-4.31E-02
-1.9600E-04,-4.31E-02
-1.9200E-04,-1.23E-01
-1.8800E-04,-4.31E-02
-1.8400E-04,-4.31E-02
-1.8000E-04,3.32E+00
-1.7600E-04,3.32E+00
-1.7200E-04,3.40E+00
-1.6800E-04,3.24E+00
-1.6400E-04,3.24E+00
-1.6000E-04,3.32E+00
-1.5600E-04,3.32E+00
-1.5200E-04,3.32E+00
-1.4800E-04,3.24E+00
-1.4400E-04,3.24E+00
-1.4000E-04,3.32E+00
-1.3600E-04,3.24E+00
-1.3200E-04,3.24E+00
-1.2800E-04,3.24E+00
-1.2400E-04,3.32E+00
-1.2000E-04,3.32E+00
-1.1600E-04,3.32E+00
-1.1200E-04,3.32E+00
-1.0800E-04,3.24E+00
-1.0400E-04,3.32E+00
-1.0000E-04,3.40E+00
-9.6001E-05,3.32E+00
-9.2002E-05,3.32E+00
-8.8001E-05,3.32E+00
-8.4002E-05,3.32E+00
-8.0001E-05,3.24E+00
-7.6002E-05,3.32E+00
-7.2001E-05,3.32E+00
-6.8001E-05,3.24E+00
-6.4000E-05,3.32E+00
-6.0001E-05,3.32E+00
-5.6000E-05,3.32E+00
-5.2001E-05,3.08E+00
-4.8000E-05,3.32E+00
-4.4001E-05,3.32E+00
-4.0000E-05,3.32E+00
-3.6001E-05,3.40E+00
-3.2000E-05,3.24E+00
-2.8001E-05,3.32E+00
-2.4000E-05,3.32E+00
-2.0001E-05,3.32E+00
-1.6000E-05,3.32E+00
-1.2001E-05,3.32E+00
-8.0001E-06,3.32E+00
-4.0010E-06,3.32E+00
0.0000E+00,3.40E+00
3.9991E-06,3.32E+00
8.0001E-06,2.77E-01
1.1999E-05,3.69E-02
1.6000E-05,-4.31E-02
1.9999E-05,-1.23E-01
2.4000E-05,-4.31E-02
2.7999E-05,-4.31E-02
3.1998E-05,-4.31E-02
3.5999E-05,3.69E-02
3.9998E-05,-4.31E-02
4.3999E-05,-4.31E-02
4.7999E-05,-4.31E-02
5.1999E-05,3.69E-02
5.5999E-05,3.69E-02
6.0000E-05,3.69E-02
6.3999E-05,3.69E-02
6.8000E-05,-4.31E-02
7.1999E-05,3.69E-02
7.6000E-05,-4.31E-02
7.9999E-05,-4.31E-02
8.4000E-05,-4.31E-02
8.7999E-05,3.69E-02
9.2000E-05,3.69E-02
9.5999E-05,-4.31E-02
1.0000E-04,3.69E-02
1.0400E-04,3.69E-02
1.0800E-04,3.69E-02
1.1200E-04,-4.31E-02
1.1600E-04,-4.31E-02
1.2000E-04,-4.31E-02
1.2400E-04,3.69E-02
1.2800E-04,-4.31E-02
1.3200E-04,1.17E-01
1.3600E-04,-4.31E-02
1.4000E-04,-4.31E-02
1.4400E-04,-4.31E-02
1.4800E-04,-4.31E-02
1.5200E-04,-4.31E-02
1.5600E-04,-4.31E-02
1.6000E-04,3.69E-02
1.6400E-04,3.69E-02
1.6800E-04,3.69E-02
1.7200E-04,3.69E-02
1.7600E-04,-4.31E-02
1.8000E-04,-3.63E-01
1.8400E-04,-4.31E-02
1.8800E-04,-4.31E-02
1.9200E-04,3.69E-02
1.9600E-04,1.17E-01
2.0000E-04,-4.31E-02
2.0400E-04,-4.31E-02
2.0800E-04,3.69E-02
2.1200E-04,-4.31E-02
2.1600E-04,-4.31E-02
2.2000E-04,-4.31E-02
2.2400E-04,-4.31E-02
2.2800E-04,-4.31E-02
2.3200E-04,3.69E-02
2.3600E-04,3.69E-02
2.4000E-04,3.69E-02
2.4400E-04,-4.31E-02
2.4800E-04,-4.31E-02
2.5200E-04,3.69E-02
2.5600E-04,-4.31E-02
2.6000E-04,-4.31E-02
2.6400E-04,-4.31E-02
2.6800E-04,-4.31E-02
2.7200E-04,-4.31E-02
2.7600E-04,-4.31E-02
2.8000E-04,3.69E-02
2.8400E-04,3.69E-02
2.8800E-04,-4.31E-02
2.9200E-04,-4.31E-02
2.9600E-04,-4.31E-02
3.0000E-04,3.69E-02
3.0400E-04,-4.31E-02
3.0800E-04,-4.31E-02
3.1200E-04,-4.31E-02
3.1600E-04,3.69E-02
3.2000E-04,-4.31E-02
3.2400E-04,3.69E-02
3.2800E-04,3.69E-02
3.3200E-04,-4.31E-02
3.3600E-04,3.69E-02
3.4000E-04,3.69E-02
3.4400E-04,3.69E-02
3.4800E-04,3.69E-02
3.5200E-04,-4.31E-02
3.5600E-04,3.69E-02
3.6000E-04,3.69E-02
3.6400E-04,3.69E-02
3.6800E-04,3.69E-02
3.7200E-04,-4.31E-02
3.7600E-04,3.69E-02
3.8000E-04,3.69E-02
3.8400E-04,-4.31E-02
3.8800E-04,3.69E-02
3.9200E-04,-4.31E-02
3.9600E-04,3.69E-02
4.0000E-04,3.69E-02
4.0400E-04,-4.31E-02
4.0800E-04,-4.31E-02
4.1200E-04,3.69E-02
4.1600E-04,3.69E-02
4.2000E-04,-4.31E-02
4.2400E-04,-4.31E-02
4.2800E-04,-1.23E-01
4.3200E-04,3.69E-02
4.3600E-04,-4.31E-02
4.4000E-04,-4.31E-02
4.4400E-04,3.69E-02
4.4800E-04,-4.31E-02
4.5200E-04,-4.31E-02
4.5600E-04,-4.31E-02
4.6000E-04,3.69E-02
4.6400E-04,-4.31E-02
4.6800E-04,3.69E-02
4.7200E-04,3.69E-02
4.7600E-04,-4.31E-02
4.8000E-04,3.69E-02
4.8400E-04,-4.31E-02
4.8800E-04,3.69E-02
4.9200E-04,3.69E-02
4.9600E-04,3.69E-02
5.0000E-04,-4.31E-02
5.0400E-04,-4.31E-02
5.0800E-04,-4.31E-02
5.1200E-04,-4.31E-02
5.1600E-04,3.69E-02
5.2000E-04,-4.31E-02
5.2400E-04,-4.31E-02
5.2800E-04,-4.31E-02
5.3200E-04,-4.31E-02
5.3600E-04,-1.23E-01
5.4000E-04,3.69E-02
5.4400E-04,-4.31E-02
5.4800E-04,-4.31E-02
5.5200E-04,-4.31E-02
5.5600E-04,3.69E-02
5.6000E-04,3.69E-02
5.6400E-04,-4.31E-02
5.6800E-04,-4.31E-02
5.7200E-04,-4.31E-02
5.7600E-04,-4.31E-02
5.8000E-04,-4.31E-02
5.8400E-04,-4.31E-02
5.8800E-04,-4.31E-02
5.9200E-04,-4.31E-02
5.9600E-04,-4.31E-02
6.0000E-04,-1.23E-01
6.0400E-04,3.69E-02
6.0800E-04,-4.31E-02
6.1200E-04,3.69E-02
6.1600E-04,-4.31E-02
6.2000E-04,-1.23E-01
6.2400E-04,-4.31E-02
6.2800E-04,-4.31E-02
6.3200E-04,3.69E-02
6.3600E-04,-4.31E-02
6.4000E-04,-4.31E-02
6.4400E-04,-4.31E-02
6.4800E-04,-4.31E-02
6.5200E-04,-4.31E-02
6.5600E-04,3.69E-02
6.6000E-04,3.69E-02
6.6400E-04,-4.31E-02
6.6800E-04,-4.31E-02
6.7200E-04,-4.31E-02
6.7600E-04,-4.31E-02
6.8000E-04,-4.31E-02
6.8400E-04,-4.31E-02
6.8800E-04,-1.23E-01
6.9200E-04,-4.31E-02
6.9600E-04,-1.23E-01
7.0000E-04,-4.31E-02
7.0400E-04,-4.31E-02
7.0800E-04,-4.31E-02
7.1200E-04,-4.31E-02
7.1600E-04,-4.31E-02
7.2000E-04,-4.31E-02
7.2400E-04,-4.31E-02
7.2800E-04,-4.31E-02
7.3200E-04,3.69E-02
7.3600E-04,-1.23E-01
7.4000E-04,-4.31E-02
7.4400E-04,-4.31E-02
7.4800E-04,3.69E-02
7.5200E-04,-4.31E-02
7.5600E-04,3.69E-02
7.6000E-04,-4.31E-02
7.6400E-04,3.69E-02
7.6800E-04,-4.31E-02
7.7200E-04,-4.31E-02
7.7600E-04,3.69E-02
7.8000E-04,-4.31E-02
7.8400E-04,-4.31E-02
7.8800E-04,-4.31E-02
7.9200E-04,-4.31E-02
7.9600E-04,-4.31E-02
8.0000E-04,3.69E-02
8.0400E-04,-4.31E-02
8.0800E-04,3.69E-02
8.1200E-04,-4.31E-02
8.1600E-04,-4.31E-02
8.2000E-04,3.69E-02
8.2400E-04,3.69E-02
8.2800E-04,-4.31E-02
8.3200E-04,-4.31E-02
8.3600E-04,3.69E-02
8.4000E-04,-4.31E-02
8.4400E-04,3.69E-02
8.4800E-04,3.69E-02
8.5200E-04,3.69E-02
8.5600E-04,3.69E-02
8.6000E-04,-4.31E-02
8.6400E-04,3.69E-02
8.6800E-04,3.69E-02
8.7200E-04,-4.31E-02
8.7600E-04,-4.31E-02
8.8000E-04,-4.31E-02
8.8400E-04,-4.31E-02
8.8800E-04,-4.31E-02
8.9200E-04,-4.31E-02
8.9600E-04,3.69E-02
9.0000E-04,-4.31E-02
9.0400E-04,-4.31E-02
9.0800E-04,3.69E-02
9.1200E-04,3.69E-02
9.1600E-04,-4.31E-02
9.2000E-04,-4.31E-02
9.2400E-04,-4.31E-02
9.2800E-04,3.69E-02
9.3200E-04,3.69E-02
9.3600E-04,-4.31E-02
9.4000E-04,-4.31E-02
9.4400E-04,3.69E-02
9.4800E-04,3.69E-02
9.5200E-04,-4.31E-02
9.5600E-04,3.69E-02
9.6000E-04,3.69E-02
9.6400E-04,3.69E-02
9.6800E-04,3.69E-02
9.7200E-04,3.69E-02
9.7600E-04,3.69E-02
9.8000E-04,3.69E-02
9.8400E-04,-4.31E-02
9.8800E-04,-4.31E-02
9.9200E-04,3.69E-02
9.9600E-04,-4.31E-02
1.0000E-03,-1.23E-01
1.0040E-03,-4.31E-02
1.0080E-03,-4.31E-02
1.0120E-03,-4.31E-02
1.0160E-03,3.69E-02
1.0200E-03,-4.31E-02
1.0240E-03,-4.31E-02
1.0280E-03,3.69E-02
1.0320E-03,-4.31E-02
1.0360E-03,-4.31E-02
1.0400E-03,-1.23E-01
1.0440E-03,3.69E-02
1.0480E-03,-4.31E-02
1.0520E-03,3.69E-02
1.0560E-03,3.69E-02
1.0600E-03,3.69E-02
1.0640E-03,-4.31E-02
1.0680E-03,3.69E-02
1.0720E-03,-4.31E-02
1.0760E-03,-4.31E-02
1.0800E-03,-4.31E-02
1.0840E-03,3.69E-02
1.0880E-03,-4.31E-02
1.0920E-03,-4.31E-02
1.0960E-03,-4.31E-02
1.1000E-03,3.69E-02
1.1040E-03,3.69E-02
1.1080E-03,-1.23E-01
1.1120E-03,3.69E-02
1.1160E-03,3.69E-02
1.1200E-03,-4.31E-02
1.1240E-03,-4.31E-02
1.1280E-03,-4.31E-02
1.1320E-03,-4.31E-02
1.1360E-03,-4.31E-02
1.1400E-03,3.69E-02
1.1440E-03,-4.31E-02
1.1480E-03,-4.31E-02
1.1520E-03,-4.31E-02
1.1560E-03,-4.31E-02
1.1600E-03,-4.31E-02
1.1640E-03,3.69E-02
1.1680E-03,-4.31E-02
1.1720E-03,3.69E-02
1.1760E-03,1.17E-01
1.1800E-03,3.69E-02
1.1840E-03,-4.31E-02
1.1880E-03,3.69E-02
1.1920E-03,-1.23E-01
1.1960E-03,1.17E-01
1.2000E-03,3.69E-02
1.2040E-03,-4.31E-02
1.2080E-03,3.69E-02
1.2120E-03,-4.31E-02
1.2160E-03,3.69E-02
1.2200E-03,3.69E-02
1.2240E-03,-4.31E-02
1.2280E-03,-4.31E-02
1.2320E-03,-2.03E-01
1.2360E-03,-4.31E-02
1.2400E-03,3.69E-02
1.2440E-03,-4.31E-02
1.2480E-03,1.17E-01
1.2520E-03,3.69E-02
1.2560E-03,3.69E-02
1.2600E-03,-4.31E-02
1.2640E-03,3.69E-02
1.2680E-03,3.69E-02
1.2720E-03,3.69E-02
1.2760E-03,3.69E-02
1.2800E-03,-4.31E-02
1.2840E-03,3.69E-02
1.2880E-03,-4.31E-02
1.2920E-03,-4.31E-02
1.2960E-03,1.17E-01
1.3000E-03,3.69E-02
1.3040E-03,3.69E-02
1.3080E-03,1.17E-01
1.3120E-03,3.69E-02
1.3160E-03,-4.31E-02
1.3200E-03,-4.31E-02
1.3240E-03,-4.31E-02
1.3280E-03,3.69E-02
1.3320E-03,-4.31E-02
1.3360E-03,3.69E-02
1.3400E-03,-4.31E-02
1.3440E-03,3.69E-02
1.3480E-03,-4.31E-02
1.3520E-03,3.69E-02
1.3560E-03,3.69E-02
1.3600E-03,1.17E-01
1.3640E-03,1.17E-01
1.3680E-03,-4.31E-02
1.3720E-03,1.97E-01
1.3760E-03,-4.31E-02
1.3800E-03,1.17E-01
1.3840E-03,-4.31E-02
1.3880E-03,-4.31E-02
1.3920E-03,3.69E-02
1.3960E-03,3.69E-02
1.4000E-03,3.69E-02
1.4040E-03,1.97E-01
1.4080E-03,3.69E-02
1.4120E-03,-4.31E-02
1.4160E-03,3.69E-02
1.4200E-03,-4.31E-02
1.4240E-03,3.69E-02
1.4280E-03,3.69E-02
1.4320E-03,1.17E-01
1.4360E-03,3.69E-02
1.4400E-03,3.69E-02
1.4440E-03,-4.31E-02
1.4480E-03,-4.31E-02
1.4520E-03,3.69E-02
1.4560E-03,-4.31E-02
1.4600E-03,3.69E-02
1.4640E-03,-1.23E-01
1.4680E-03,-2.03E-01
1.4720E-03,3.69E-02
1.4760E-03,-4.31E-02
1.4800E-03,3.69E-02
1.4840E-03,1.97E-01
1.4880E-03,3.69E-02
1.4920E-03,3.69E-02
1.4960E-03,1.17E-01
1.5000E-03,3.69E-02
1.5040E-03,-4.31E-02
1.5080E-03,-4.31E-02
1.5120E-03,-4.31E-02
1.5160E-03,-4.31E-02
1.5200E-03,3.69E-02
1.5240E-03,3.69E-02
1.5280E-03,3.69E-02
1.5320E-03,-4.31E-02
1.5360E-03,3.69E-02
1.5400E-03,-4.31E-02
1.5440E-03,-4.31E-02
1.5480E-03,1.17E-01
1.5520E-03,3.69E-02
1.5560E-03,3.69E-02
1.5600E-03,3.69E-02
1.5640E-03,-4.31E-02
1.5680E-03,3.69E-02
1.5720E-03,-1.23E-01
1.5760E-03,3.69E-02
1.5800E-03,3.69E-02
1.5840E-03,3.69E-02
1.5880E-03,3.69E-02
1.5920E-03,3.69E-02
1.5960E-03,3.69E-02
1.6000E-03,3.69E-02
1.6040E-03,-4.31E-02
1.6080E-03,-4.31E-02
1.6120E-03,-4.31E-02
1.6160E-03,3.69E-02
1.6200E-03,1.17E-01
1.6240E-03,-4.31E-02
1.6280E-03,-4.31E-02
1.6320E-03,3.69E-02
1.6360E-03,3.69E-02
1.6400E-03,3.69E-02
1.6440E-03,3.69E-02
1.6480E-03,3.69E-02
1.6520E-03,-4.31E-02
1.6560E-03,3.69E-02
1.6600E-03,-4.31E-02
1.6640E-03,-4.31E-02
1.6680E-03,3.69E-02
1.6720E-03,-4.31E-02
1.6760E-03,-4.31E-02
1.6800E-03,3.69E-02
1.6840E-03,-4.31E-02
1.6880E-03,-4.31E-02
1.6920E-03,-4.31E-02
1.6960E-03,1.97E-01
1.7000E-03,3.69E-02
1.7040E-03,-4.31E-02
1.7080E-03,-4.31E-02
1.7120E-03,-4.31E-02
1.7160E-03,-4.31E-02
1.7200E-03,-4.31E-02
1.7240E-03,-4.31E-02
1.7280E-03,3.69E-02
1.7320E-03,3.69E-02
1.7360E-03,-4.31E-02
1.7400E-03,3.69E-02
1.7440E-03,3.69E-02
1.7480E-03,-4.31E-02
1.7520E-03,3.69E-02
1.7560E-03,-4.31E-02
1.7600E-03,3.69E-02
1.7640E-03,3.69E-02
1.7680E-03,-4.31E-02
1.7720E-03,3.69E-02
1.7760E-03,3.69E-02
1.7800E-03,-4.31E-02
1.7840E-03,-4.31E-02
1.7880E-03,3.69E-02
1.7920E-03,-4.31E-02
1.7960E-03,3.69E-02
1.8000E-03,-4.31E-02
1.8040E-03,-4.31E-02
1.8080E-03,3.69E-02
1.8120E-03,3.69E-02
1.8160E-03,3.69E-02
1.8200E-03,-4.31E-02
1.8240E-03,-4.31E-02
1.8280E-03,3.69E-02
1.8320E-03,3.69E-02
1.8360E-03,-4.31E-02
1.8400E-03,3.69E-02
1.8440E-03,3.69E-02
1.8480E-03,-4.31E-02
1.8520E-03,-4.31E-02
1.8560E-03,-4.31E-02
1.8600E-03,-4.31E-02
1.8640E-03,3.69E-02
1.8680E-03,-4.31E-02
1.8720E-03,-4.31E-02
1.8760E-03,-4.31E-02
1.8800E-03,3.69E-02
1.8840E-03,3.69E-02
1.8880E-03,3.69E-02
1.8920E-03,-4.31E-02
1.8960E-03,-4.31E-02
1.9000E-03,-4.31E-02
1.9040E-03,3.69E-02
1.9080E-03,3.69E-02
1.9120E-03,3.69E-02
1.9160E-03,3.69E-02
1.9200E-03,3.69E-02
1.9240E-03,-4.31E-02
1.9280E-03,-1.23E-01
1.9320E-03,3.69E-02
1.9360E-03,-4.31E-02
1.9400E-03,3.69E-02
1.9440E-03,3.69E-02
1.9480E-03,-4.31E-02
1.9520E-03,-4.31E-02
1.9560E-03,3.69E-02
1.9600E-03,-4.31E-02
1.9640E-03,-4.31E-02
1.9680E-03,3.69E-02
1.9720E-03,3.69E-02
1.9760E-03,1.17E-01
1.9800E-03,-4.31E-02
1.9840E-03,-4.31E-02
1.9880E-03,3.69E-02
1.9920E-03,-4.31E-02
1.9960E-03,-4.31E-02
2.0000E-03,-4.31E-02
2.0040E-03,1.17E-01
2.0080E-03,3.69E-02
2.0120E-03,-4.31E-02
2.0160E-03,3.69E-02
2.0200E-03,3.69E-02
2.0240E-03,3.69E-02
2.0280E-03,3.69E-02
2.0320E-03,3.69E-02
2.0360E-03,3.69E-02
2.0400E-03,-2.03E-01
2.0440E-03,3.69E-02
2.0480E-03,-4.31E-02
2.0520E-03,-4.31E-02
2.0560E-03,3.69E-02
2.0600E-03,-4.31E-02
2.0640E-03,3.69E-02
2.0680E-03,-4.31E-02
2.0720E-03,3.69E-02
2.0760E-03,-4.31E-02
2.0800E-03,-4.31E-02
2.0840E-03,1.17E-01
2.0880E-03,3.69E-02
2.0920E-03,-4.31E-02
2.0960E-03,3.69E-02
2.1000E-03,3.69E-02
2.1040E-03,3.69E-02
2.1080E-03,-4.31E-02
2.1120E-03,3.69E-02
2.1160E-03,-4.31E-02
2.1200E-03,3.69E-02
2.1240E-03,-4.31E-02
2.1280E-03,3.69E-02
2.1320E-03,-4.31E-02
2.1360E-03,3.69E-02
2.1400E-03,3.69E-02
